id_anuncio,descricao,descricao_len,descricao_encontrada,descricao_candidatos_avaliados,notas_heuristica,data_coleta
57490822,,0,False,8,"nenhum <p> passou (8 candidatos avaliados); primeiras rejeicoes: ['len=103 rejeitado pai_class=hidemessage', 'len=125 rejeitado pai_class=hidemessage', 'len=115 rejeitado pai_class=modal']",2026-05-13T01:26:26.674854
57511749,,0,False,8,"nenhum <p> passou (8 candidatos avaliados); primeiras rejeicoes: ['len=103 rejeitado pai_class=hidemessage', 'len=125 rejeitado pai_class=hidemessage', 'len=115 rejeitado pai_class=modal']",2026-05-13T01:26:31.277668
57485691,,0,False,8,"nenhum <p> passou (8 candidatos avaliados); primeiras rejeicoes: ['len=103 rejeitado pai_class=hidemessage', 'len=125 rejeitado pai_class=hidemessage', 'len=115 rejeitado pai_class=modal']",2026-05-13T01:26:35.073009
57484655,,0,False,8,"nenhum <p> passou (8 candidatos avaliados); primeiras rejeicoes: ['len=103 rejeitado pai_class=hidemessage', 'len=125 rejeitado pai_class=hidemessage', 'len=115 rejeitado pai_class=modal']",2026-05-13T01:26:38.617097
56613093,"A R7 Motors é uma loja de carros multimarcas especializada na compra e venda de carros seminovos em Campinas/SP. Com mais de uma década de experiência no mercado automotivo, com procedência garantida, financiamento facilitado e atendimento personalizado. Aqui, você encontra as melhores ofertas de carros usados em Campinas, com variedade de modelos das principais montadoras como Chevrolet, Volkswagen, Fiat, Honda, Toyota, Hyundai, entre outras. Avaliamos seu usado na hora, aceitamos trocas e oferecemos condições exclusivas para você sair de carro novo hoje mesmo. Seja para trocar de carro, financiar um seminovo ou vender seu veículo, a R7 Motors é a escolha certa. Transparência, confiança e credibilidade fazem parte da nossa essência. Visite uma de nossas unidades ou fale agora mesmo pelo WhatsApp e descubra por que somos referência em venda de carros seminovos em Campinas e região.",894,True,10,"<p> len=894 kws=['troca', 'financia', 'aceita', 'oferta', 'multimarcas', 'venda']; total_aprovados=1",2026-05-13T01:26:42.802880
57516987,,0,False,8,"nenhum <p> passou (8 candidatos avaliados); primeiras rejeicoes: ['len=103 rejeitado pai_class=hidemessage', 'len=125 rejeitado pai_class=hidemessage', 'len=115 rejeitado pai_class=modal']",2026-05-13T01:26:47.813188
56754009,OPORTUNIDADE ABAIXO DA TABELA FIPE O Volkswagen Polo Comfortline une a sofisticação de um design moderno com a eficiência tecnológica que você busca. Único dono (Propriedade da Turbi) Laudo Cautelar 100% aprovado e anexo no anúncio Entrada Facilitada Financiamento na loja sem custo de assessoria Preço promocional para venda rápida e oportunidade única de estoque.,365,True,12,"<p> len=365 kws=['cautelar', 'dono', 'único', 'financia', 'fipe', 'abaixo', 'venda']; total_aprovados=1",2026-05-13T01:26:52.083146
56767622,"Se você está buscando um novo carro, não se arrisque e compre na Localiza Seminovos: carros com 360 itens verificados, garantia e procedência. Aqui você encontra a maior variedade de modelos do mercado, condições únicas de financiamento, entrada facilitada em até 10 vezes sem juros, carros revisados e com garantia de quilometragem real. Viabilizamos a troca do seu carro usado e entregamos seu novo carro na segurança de sua casa! Agende já seu atendimento.",459,True,9,"<p> len=459 kws=['troca', 'garantia', 'financia', 'revisa', 'revisado', 'quilometragem']; total_aprovados=1",2026-05-13T01:26:56.651417
57224664,"DAHRUJ SEMINOVOS MULTIMARCAS!! VENHA CONFERIR DE PERTO O SEU NOVO SEMINOVO EM UMA DE NOSSAS CONCESSIONÁRIAS BYD DAHRUJ! AMERICANA, CAMPINAS, LIMEIRA, PIRACICABA, VALINHOS E INDAIATUBA!! AQUI NA BYD ACEITAMOS SEU USADO E ELE VALE MAIS VEM PRA CÁ | no trânsito sua responsabilidade salva vidas AGENDE UM TEST DRIVE",312,True,10,"<p> len=312 kws=['aceita', 'multimarcas', 'concessio', 'responsa', 'test drive']; total_aprovados=1",2026-05-13T01:27:00.980116
56596556,"Veículo anunciado com preço a Vista *** Para troca consulte nossa concessionária *** Preço anunciado para Venda À Vista. Aceitamos troca no seu Usado. LOJA 01 - Rua Dante Alighieri, 34 - Jardim do Lago Fones 019 3227.8600 LOJA 02 - Av. Mirandópolis, 370 - Vila Pompéia Fone 019 3227.8600 **** Nos reservamos o direito de corrigir, possíveis erros de digitação e/ou publicação.****",380,True,12,"<p> len=380 kws=['troca', 'aceita', 'concessio', 'consulte', 'venda']; total_aprovados=1",2026-05-13T01:27:05.390509
56659676,"Sobre o Veículo: - Direção Elétrica - Ar-condicionado - Vidros e Travas elétricas - Airbags frontais e laterais - Freios ABS - Assistente de rampa - Conexão Bluetooth - Chave reserva e Manual do proprietário - Doc 2026 total pago Informações complementares: Único Dono, IPVA Pago, Licenciado, Revisões Realizadas",312,True,10,"<p> len=312 kws=['dono', 'único', 'ipva']; total_aprovados=1",2026-05-13T01:27:08.549640
56657029,,0,False,10,"nenhum <p> passou (10 candidatos avaliados); primeiras rejeicoes: ['len=103 rejeitado pai_class=hidemessage', 'len=125 rejeitado pai_class=hidemessage', 'len=115 rejeitado pai_class=modal']",2026-05-13T01:27:11.985576
57477464,,0,False,7,"nenhum <p> passou (7 candidatos avaliados); primeiras rejeicoes: ['len=103 rejeitado pai_class=hidemessage', 'len=125 rejeitado pai_class=hidemessage', 'len=115 rejeitado pai_class=modal']",2026-05-13T01:27:18.650811
57340132,,0,False,11,"nenhum <p> passou (11 candidatos avaliados); primeiras rejeicoes: ['len=103 rejeitado pai_class=hidemessage', 'len=125 rejeitado pai_class=hidemessage', 'len=115 rejeitado pai_class=modal']",2026-05-13T01:56:36.191403
57518654,"Na Europamotors, Land Rover Villa-Lobos, garantimos um processo de financiamento rápido e descomplicado. Faça uma simulação e obtenha aprovação online em poucos minutos, sujeito à análise de crédito. Além disso, todos os nossos veículos passam por revisão e contam com garantia. Aceitamos seu veículo usado como parte do pagamento. Entre em contato para agendar uma visita. Observação: reservamo-nos o direito de corrigir erros de digitação, ou informações | [2558839]",468,True,9,"<p> len=468 kws=['garantia', 'financia', 'aceita', 'contato', 'garantimos']; total_aprovados=1",2026-05-13T01:56:40.752580
56872869,"Encosto de cabeça traseiro, Porta-copos, Garantia da Loja . Somos um grupo com 5 lojas na região de Campinas e Hortolândia, reunindo a força da Unimais Veículos e da Meta Veículos, oferecendo um amplo estoque com mais de 350 veículos, selecionados com critério, variedade e procedência. Nosso compromisso é proporcionar uma experiência de compra segura, transparente e eficiente, com atendimento profissional do primeiro contato até a entrega do veículo. Aqui você encontra: - Seminovos cuidadosamente selecionados - Atendimento humanizado e especializado - Condições facilitadas de negociação - Estrutura completa para atender suas necessidades A maioria dos 350 Veículos possuem opção de garantia estendida de até 1 ano*. Consulte condições com nossos consultores. O valor anunciado não inclui produtos ou serviços adicionais. Nos reservamos o direito de corrigir eventuais erros de digitação ou publicação. Entre em contato e conheça a estrutura do Grupo Unimais & Meta Veículos.",982,True,10,"<p> len=982 kws=['garantia', 'contato', 'consulte']; total_aprovados=1",2026-05-13T01:56:44.494084
56756702,,0,False,13,"nenhum <p> passou (13 candidatos avaliados); primeiras rejeicoes: ['len=103 rejeitado pai_class=hidemessage', 'len=125 rejeitado pai_class=hidemessage', 'len=115 rejeitado pai_class=modal']",2026-05-13T01:56:49.362998
57484651,,0,False,9,"nenhum <p> passou (9 candidatos avaliados); primeiras rejeicoes: ['len=103 rejeitado pai_class=hidemessage', 'len=125 rejeitado pai_class=hidemessage', 'len=115 rejeitado pai_class=modal']",2026-05-13T01:56:52.553778
57489728,,0,False,9,"nenhum <p> passou (9 candidatos avaliados); primeiras rejeicoes: ['len=103 rejeitado pai_class=hidemessage', 'len=125 rejeitado pai_class=hidemessage', 'len=115 rejeitado pai_class=modal']",2026-05-13T01:56:56.841228
57512192,,0,False,9,"nenhum <p> passou (9 candidatos avaliados); primeiras rejeicoes: ['len=103 rejeitado pai_class=hidemessage', 'len=125 rejeitado pai_class=hidemessage', 'len=115 rejeitado pai_class=modal']",2026-05-13T01:57:00.109499
57341367,"Carro completo, com airbags, freio abs, volante multifunções, rodas de liga leve, sensor de ré, retorvisores elétricos. Ligue!!! um de nossos consultores de vendas terá imenso prazer em lhe passar maiores informações sobre este veículo e formas de pagamento!!! Conheça nosso site, acesse e visualize nosso estoque completo!",323,True,11,"<p> len=323 kws=['completo', 'venda', 'vendas']; total_aprovados=1",2026-05-13T01:57:03.423399
57020669,"Se você está buscando um novo carro, não se arrisque e compre na Localiza Seminovos: carros com 360 itens verificados, garantia e procedência. Aqui você encontra a maior variedade de modelos do mercado, condições únicas de financiamento, entrada facilitada em até 10 vezes sem juros, carros revisados e com garantia de quilometragem real. Viabilizamos a troca do seu carro usado e entregamos seu novo carro na segurança de sua casa! Agende já seu atendimento.",459,True,9,"<p> len=459 kws=['troca', 'garantia', 'financia', 'revisa', 'revisado', 'quilometragem']; total_aprovados=1",2026-05-13T01:57:07.629999
56881004,Polo 2024 1.0 Completo Cautelar 100% aprovada Avaliamos o seu carro na troca Trabalhamos com todas as financeiras,113,True,11,"<p> len=113 kws=['cautelar', 'troca', 'completo']; total_aprovados=1",2026-05-13T01:57:16.882049
57507987,,0,False,9,"nenhum <p> passou (9 candidatos avaliados); primeiras rejeicoes: ['len=103 rejeitado pai_class=hidemessage', 'len=125 rejeitado pai_class=hidemessage', 'len=115 rejeitado pai_class=modal']",2026-05-13T01:57:20.531269
57485389,,0,False,9,"nenhum <p> passou (9 candidatos avaliados); primeiras rejeicoes: ['len=103 rejeitado pai_class=hidemessage', 'len=125 rejeitado pai_class=hidemessage', 'len=115 rejeitado pai_class=modal']",2026-05-13T01:57:24.347091
56900208,"Chave presencial, painel digital, baixa km, veículo revisado, muito bem conservado e com laudo cautelar aprovado. Venha ser cliente Vip Motors! Mais de 40 anos de experiência no mercado. Excelentes condições de financiamento e cartão de crédito. Aceitamos seu veículo como parte de pagamento. Venha nos visitar e faça já seu teste-drive! Valor anunciado para pagamento à vista ou 100% financiado sem troca. Nos reservamos o direito de corrigir possíveis erros de digitação ou publicação.",487,True,11,"<p> len=487 kws=['cautelar', 'troca', 'financia', 'revisa', 'aceita', 'cliente', 'revisado', 'conservad']; total_aprovados=1",2026-05-13T01:57:28.605960
57380522,,0,False,8,"nenhum <p> passou (8 candidatos avaliados); primeiras rejeicoes: ['len=103 rejeitado pai_class=hidemessage', 'len=125 rejeitado pai_class=hidemessage', 'len=115 rejeitado pai_class=modal']",2026-05-13T01:57:32.392809
57490311,,0,False,8,"nenhum <p> passou (8 candidatos avaliados); primeiras rejeicoes: ['len=103 rejeitado pai_class=hidemessage', 'len=125 rejeitado pai_class=hidemessage', 'len=115 rejeitado pai_class=modal']",2026-05-13T01:57:37.067122
57490838,,0,False,8,"nenhum <p> passou (8 candidatos avaliados); primeiras rejeicoes: ['len=103 rejeitado pai_class=hidemessage', 'len=125 rejeitado pai_class=hidemessage', 'len=115 rejeitado pai_class=modal']",2026-05-13T01:57:41.943643
57492182,,0,False,8,"nenhum <p> passou (8 candidatos avaliados); primeiras rejeicoes: ['len=103 rejeitado pai_class=hidemessage', 'len=125 rejeitado pai_class=hidemessage', 'len=115 rejeitado pai_class=modal']",2026-05-13T01:57:46.405256
57501095,,0,False,9,"nenhum <p> passou (9 candidatos avaliados); primeiras rejeicoes: ['len=103 rejeitado pai_class=hidemessage', 'len=125 rejeitado pai_class=hidemessage', 'len=115 rejeitado pai_class=modal']",2026-05-13T01:57:50.994602
56388000,,0,False,11,"nenhum <p> passou (11 candidatos avaliados); primeiras rejeicoes: ['len=103 rejeitado pai_class=hidemessage', 'len=125 rejeitado pai_class=hidemessage', 'len=115 rejeitado pai_class=modal']",2026-05-13T01:57:55.286327
57227074,"Veiculo com Procedência, Laudo e Pericia Aprovado , Manual do proprietário, Chave reserva.Revisado e com garantia de 6 meses ou 3.000km para veículos da marca TOYOTA. Para veículos de outra marca, garantia de 3 meses ou 2.000 km. O que vencer primeiro. Super valorização no seu usado como parte de pagamento.Traga sua proposta. Faça-nos uma visita e conheça o melhor atendimento para você e sua família.Financiamento Banco Toyota: com ou sem entrada. Melhores taxas do mercado.",477,True,9,"<p> len=477 kws=['garantia', 'financia', 'revisa', 'revisado']; total_aprovados=1",2026-05-13T01:58:04.695286
54758194,"Agende sua visita e fale com um de nossos consultores. Na Manzini Veículos você encontra TRADIÇÃO, CREDIBILIDADE e SEGURANÇA, com mais de 50 anos de experiência no mercado. Trabalhamos com oficina própria e nossos veículos são revisados, periciados e com GARANTIA de procedência e qualidade. Somos uma loja exclusiva, não possuímos filiais nem parcerias com outras revendas. Nos reservamos no direito de corrigir supostos erros de digitação ou acessórios mencionados. Imagens meramente ilustrativas.",499,True,12,"<p> len=499 kws=['garantia', 'revisa', 'oficina', 'revisado', 'venda', 'vendas']; total_aprovados=1",2026-05-13T01:58:07.838259
57498070,"O Volkswagen T-Cross é a escolha certa para quem busca um SUV moderno, confortável e muito completo, ideal tanto para o dia a dia quanto para viagens. Com apenas 50.000 km rodados, está em excelente estado de conservação, mostrando pouco uso e muito cuidado. Equipado com câmbio automático, proporciona uma condução suave e prática, perfeita para quem valoriza conforto ao dirigir. O veículo conta com central multimídia com Apple CarPlay e Android Auto, volante multifuncional, rodas de liga leve e bancos em couro, oferecendo um ótimo nível de tecnologia e acabamento. Um SUV versátil, seguro e pronto para rodar, ideal para quem quer comprar e sair tranquilo, sem nenhuma preocupação. ?? Avalanche Veículos Avenida Otávio Augusto Rangel, nº 422 ????",752,True,10,"<p> len=752 kws=['completo', 'estado de', 'perfeita']; total_aprovados=1",2026-05-13T01:58:11.659129
57216925,,0,False,11,"nenhum <p> passou (11 candidatos avaliados); primeiras rejeicoes: ['len=103 rejeitado pai_class=hidemessage', 'len=125 rejeitado pai_class=hidemessage', 'len=115 rejeitado pai_class=modal']",2026-05-13T01:58:15.773637
57485504,,0,False,8,"nenhum <p> passou (8 candidatos avaliados); primeiras rejeicoes: ['len=103 rejeitado pai_class=hidemessage', 'len=125 rejeitado pai_class=hidemessage', 'len=115 rejeitado pai_class=modal']",2026-05-13T01:58:19.378245
57519669,,0,False,8,"nenhum <p> passou (8 candidatos avaliados); primeiras rejeicoes: ['len=103 rejeitado pai_class=hidemessage', 'len=125 rejeitado pai_class=hidemessage', 'len=115 rejeitado pai_class=modal']",2026-05-13T01:58:23.145821
57491709,,0,False,9,"nenhum <p> passou (9 candidatos avaliados); primeiras rejeicoes: ['len=103 rejeitado pai_class=hidemessage', 'len=125 rejeitado pai_class=hidemessage', 'len=115 rejeitado pai_class=modal']",2026-05-13T01:58:27.908105
56905941,,0,False,10,"nenhum <p> passou (10 candidatos avaliados); primeiras rejeicoes: ['len=103 rejeitado pai_class=hidemessage', 'len=125 rejeitado pai_class=hidemessage', 'len=115 rejeitado pai_class=modal']",2026-05-13T01:58:32.212790
56890004,,0,False,8,"nenhum <p> passou (8 candidatos avaliados); primeiras rejeicoes: ['len=103 rejeitado pai_class=hidemessage', 'len=125 rejeitado pai_class=hidemessage', 'len=115 rejeitado pai_class=modal']",2026-05-13T01:58:36.602490
56848825,,0,False,9,"nenhum <p> passou (9 candidatos avaliados); primeiras rejeicoes: ['len=103 rejeitado pai_class=hidemessage', 'len=125 rejeitado pai_class=hidemessage', 'len=115 rejeitado pai_class=modal']",2026-05-13T01:58:40.995810
56683891,,0,False,11,"nenhum <p> passou (11 candidatos avaliados); primeiras rejeicoes: ['len=103 rejeitado pai_class=hidemessage', 'len=125 rejeitado pai_class=hidemessage', 'len=115 rejeitado pai_class=modal']",2026-05-13T01:58:45.121700
57490186,,0,False,8,"nenhum <p> passou (8 candidatos avaliados); primeiras rejeicoes: ['len=103 rejeitado pai_class=hidemessage', 'len=125 rejeitado pai_class=hidemessage', 'len=115 rejeitado pai_class=modal']",2026-05-13T01:58:49.423673
56859502,"CARRO MUITO NOVO E BEM CUIDADO, IDEAL PARA PESSOAS EXIGENTES, ENTE EM CONTATO PARA FICAR POR DENTRO DAS MELHORES CONDIÇÕES DO MERCADO! Informações complementares: Licenciado, Revisado No Agenda Do Carro",202,True,12,"<p> len=202 kws=['revisa', 'revisado', 'contato']; total_aprovados=1",2026-05-13T01:58:53.401151
56749456,,0,False,12,"nenhum <p> passou (12 candidatos avaliados); primeiras rejeicoes: ['len=103 rejeitado pai_class=hidemessage', 'len=125 rejeitado pai_class=hidemessage', 'len=115 rejeitado pai_class=modal']",2026-05-13T01:58:57.915416
56788333,"Veiculo tirado em 7/10/24,TODAS AS REVISOES FEITAS NA CONCESSIONARIA,COMPLETO INCLUSIVE PAINEL DIGITAL E CAMERA DE RE,IMPECAVEL, ex proprietaria EXTREMAMENTE CUIDADOSA,VERDADEIRA JOIA,NAO EXISTE MAIS NOVO,SEM EXAGEROS,nao possui sequer raspados de rodas ou parachoques,qto muito menos riscos,retoques ou picados,inacreditavel conservaçao tanto interno qto externo,POSSUI TODOS OS PLASTICOS DE NOVO,veiculo de ALTISSIMA qualidade para pessoas REALMENTE EXIGENTES.obs:REPITO:QUERO VER MAIS NOVO.",493,True,11,"<p> len=493 kws=['completo', 'concessio', 'impecavel']; total_aprovados=1",2026-05-13T01:59:00.964245
55903390,"T-cross 200 Tsi 1.0 Flex completa com cambio automático, rodas de liga leve e sistema de som original de Fabrica, carro unico dono com bom km vale muito apena conferir e com um ótimo preço apenas R$ 82.000,00 == Qualquer dúvida estamos a disposição ou Venha até nossa loja fazer uma visita! == Atenciosamente Consultor de vendas Junior (11) 94376-1738 WhatsApp (11) 4492-5050 loja",380,True,11,"<p> len=380 kws=['dono', 'unico', 'venda', 'vendas']; total_aprovados=1",2026-05-13T01:59:05.854366
56814642,"Ar condicionado digital, Banco do motorista com ajuste de altura, Controle automático de velocidade, Encosto de cabeça traseiro, Porta-copos, Bluetooth, Câmera de Ré, Comando de Som no Volante, Botão Start/Stop, Acendimento automático dos faróis, Monitoramento de pressão de pneus, Android Auto, Apple CarPlay, Piloto Automático, Volante Multifuncional, Airbag de Cortina, Painel Digital / Cluster, Isofix, DRL em LED, Garantia da Loja . Somos um grupo com 5 lojas na região de Campinas e Hortolândia, reunindo a força da Unimais Veículos e da Meta Veículos, oferecendo um amplo estoque com mais de 350 veículos, selecionados com critério, variedade e procedência. Nosso compromisso é proporcionar uma experiência de compra segura, transparente e eficiente, com atendimento profissional do primeiro contato até a entrega do veículo. Aqui você encontra: - Seminovos cuidadosamente selecionados - Atendimento humanizado e especializado - Condições facilitadas de negociação - Estrutura completa para atender suas necessidades A maioria dos 350 Veículos possuem opção de garantia estendida de até 1 ano*. Consulte condições com nossos consultores. O valor anunciado não inclui produtos ou serviços adicionais. Nos reservamos o direito de corrigir eventuais erros de digitação ou publicação. Entre em contato e conheça a estrutura do Grupo Unimais & Meta Veículos.",1360,True,11,"<p> len=1360 kws=['garantia', 'contato', 'consulte']; total_aprovados=1",2026-05-13T01:59:10.834626
56917956,"Ar condicionado digital, Banco do motorista com ajuste de altura, Controle automático de velocidade, Encosto de cabeça traseiro, Porta-copos, Bluetooth, Câmera de Ré, Comando de Som no Volante, Botão Start/Stop, Câmbio Borboleta, Luz Diurna, Acendimento automático dos faróis, Monitoramento de pressão de pneus, Android Auto, Apple CarPlay, Piloto Automático, Volante Multifuncional, 6 Airbags, Isofix, Baixa km, Garantia da Loja . Somos um grupo com 5 lojas na região de Campinas e Hortolândia, reunindo a força da Unimais Veículos e da Meta Veículos, oferecendo um amplo estoque com mais de 350 veículos, selecionados com critério, variedade e procedência. Nosso compromisso é proporcionar uma experiência de compra segura, transparente e eficiente, com atendimento profissional do primeiro contato até a entrega do veículo. Aqui você encontra: - Seminovos cuidadosamente selecionados - Atendimento humanizado e especializado - Condições facilitadas de negociação - Estrutura completa para atender suas necessidades A maioria dos 350 Veículos possuem opção de garantia estendida de até 1 ano*. Consulte condições com nossos consultores. O valor anunciado não inclui produtos ou serviços adicionais. Nos reservamos o direito de corrigir eventuais erros de digitação ou publicação. Entre em contato e conheça a estrutura do Grupo Unimais & Meta Veículos.",1354,True,10,"<p> len=1354 kws=['garantia', 'contato', 'consulte']; total_aprovados=1",2026-05-13T01:59:15.229909
57113788,,0,False,9,"nenhum <p> passou (9 candidatos avaliados); primeiras rejeicoes: ['len=103 rejeitado pai_class=hidemessage', 'len=125 rejeitado pai_class=hidemessage', 'len=115 rejeitado pai_class=modal']",2026-05-13T01:59:19.956172
57449653,"OPORTUNIDADE ABAIXO DA TABELA FIPE Este Volkswagen T-Cross Comfortline 2025 é o SUV que une perfeitamente espaço interno inteligente com tecnologia de última geração, proporcionando máximo conforto e segurança total. Único dono, Laudo Cautelar 100% aprovado, Sinal Facilitado, Financiamento na loja sem custo de assessoria. Preço promocional para venda rápida e oportunidade única de estoque.",392,True,12,"<p> len=392 kws=['cautelar', 'dono', 'único', 'financia', 'fipe', 'abaixo', 'perfeita', 'venda']; total_aprovados=1",2026-05-13T01:59:23.252134
55759798,"Banco do motorista com ajuste de altura, Controle automático de velocidade, Encosto de cabeça traseiro, Porta-copos, Bluetooth, Comando de Som no Volante, Luz Diurna, Monitoramento de pressão de pneus, Android Auto, Apple CarPlay, Piloto Automático, Volante Multifuncional, 6 Airbags, Isofix, Baixa km, Garantia da Loja . Somos um grupo com 5 lojas na região de Campinas e Hortolândia, reunindo a força da Unimais Veículos e da Meta Veículos, oferecendo um amplo estoque com mais de 350 veículos, selecionados com critério, variedade e procedência. Nosso compromisso é proporcionar uma experiência de compra segura, transparente e eficiente, com atendimento profissional do primeiro contato até a entrega do veículo. Aqui você encontra: - Seminovos cuidadosamente selecionados - Atendimento humanizado e especializado - Condições facilitadas de negociação - Estrutura completa para atender suas necessidades A maioria dos 350 Veículos possuem opção de garantia estendida de até 1 ano*. Consulte condições com nossos consultores. O valor anunciado não inclui produtos ou serviços adicionais. Nos reservamos o direito de corrigir eventuais erros de digitação ou publicação. Entre em contato e conheça a estrutura do Grupo Unimais & Meta Veículos.",1244,True,11,"<p> len=1244 kws=['garantia', 'contato', 'consulte']; total_aprovados=1",2026-05-13T01:59:28.162438
56767744,"Se você está buscando um novo carro, não se arrisque e compre na Localiza Seminovos: carros com 360 itens verificados, garantia e procedência. Aqui você encontra a maior variedade de modelos do mercado, condições únicas de financiamento, entrada facilitada em até 10 vezes sem juros, carros revisados e com garantia de quilometragem real. Viabilizamos a troca do seu carro usado e entregamos seu novo carro na segurança de sua casa! Agende já seu atendimento.",459,True,9,"<p> len=459 kws=['troca', 'garantia', 'financia', 'revisa', 'revisado', 'quilometragem']; total_aprovados=1",2026-05-13T01:59:33.565134
56819424,"Ar condicionado digital, Banco do motorista com ajuste de altura, Controle automático de velocidade, Encosto de cabeça traseiro, Porta-copos, Bluetooth, Câmera de Ré, Comando de Som no Volante, Botão Start/Stop, Acendimento automático dos faróis, Monitoramento de pressão de pneus, Android Auto, Apple CarPlay, Piloto Automático, Volante Multifuncional, Airbag de Cortina, Painel Digital / Cluster, Isofix, DRL em LED, Garantia da Loja . Somos um grupo com 5 lojas na região de Campinas e Hortolândia, reunindo a força da Unimais Veículos e da Meta Veículos, oferecendo um amplo estoque com mais de 350 veículos, selecionados com critério, variedade e procedência. Nosso compromisso é proporcionar uma experiência de compra segura, transparente e eficiente, com atendimento profissional do primeiro contato até a entrega do veículo. Aqui você encontra: - Seminovos cuidadosamente selecionados - Atendimento humanizado e especializado - Condições facilitadas de negociação - Estrutura completa para atender suas necessidades A maioria dos 350 Veículos possuem opção de garantia estendida de até 1 ano*. Consulte condições com nossos consultores. O valor anunciado não inclui produtos ou serviços adicionais. Nos reservamos o direito de corrigir eventuais erros de digitação ou publicação. Entre em contato e conheça a estrutura do Grupo Unimais & Meta Veículos.",1360,True,11,"<p> len=1360 kws=['garantia', 'contato', 'consulte']; total_aprovados=1",2026-05-13T01:59:38.276125
57180195,,0,False,10,"nenhum <p> passou (10 candidatos avaliados); primeiras rejeicoes: ['len=103 rejeitado pai_class=hidemessage', 'len=125 rejeitado pai_class=hidemessage', 'len=115 rejeitado pai_class=modal']",2026-05-13T01:59:41.786194
57228124,"OPORTUNIDADE ABAIXO DA TABELA FIPE O Volkswagen T-Cross Comfortline entrega o que há de mais moderno em SUVs compactos, unindo a eficiência do motor TSI ao máximo de espaço interno e segurança. Este modelo oferece uma experiência de condução superior, com acabamento premium e tecnologia pensada para o conforto de toda a família. Único dono (Propriedade da Turbi) Documentação Grátis (Transferência inclusa) Laudo Cautelar 100% aprovado e anexo no anúncio Entrada Facilitada Financiamento na loja sem custo de assessoria Preço promocional para venda rápida e oportunidade única de estoque. Nos contate agora para garantir esta vantagem e reservar seu veículo.",660,True,12,"<p> len=660 kws=['cautelar', 'dono', 'único', 'financia', 'fipe', 'abaixo', 'venda']; total_aprovados=1",2026-05-13T01:59:45.213233
56587709,,0,False,9,"nenhum <p> passou (9 candidatos avaliados); primeiras rejeicoes: ['len=103 rejeitado pai_class=hidemessage', 'len=125 rejeitado pai_class=hidemessage', 'len=115 rejeitado pai_class=modal']",2026-05-13T01:59:49.164875
57518472,"OBS: IPVA 2026 PAGO /Na Europamotors, Land Rover Villa-Lobos, garantimos um processo de financiamento rápido e descomplicado. Faça uma simulação e obtenha aprovação online em poucos minutos, sujeito à análise de crédito. Além disso, todos os nossos veículos passam por revisão e contam com garantia. Aceitamos seu veículo usado como parte do pagamento. Entre em contato para agendar uma visita. Observação: reservamo-nos o direito de corrigir erros de digitação, ou informações. | [2585299]",490,True,9,"<p> len=490 kws=['garantia', 'financia', 'aceita', 'ipva', 'contato', 'garantimos']; total_aprovados=1",2026-05-13T01:59:52.961068
57173938,,0,False,10,"nenhum <p> passou (10 candidatos avaliados); primeiras rejeicoes: ['len=103 rejeitado pai_class=hidemessage', 'len=125 rejeitado pai_class=hidemessage', 'len=115 rejeitado pai_class=modal']",2026-05-13T01:59:57.166999
56342216,"Veiculo impecável t-cross Highline 1.4 turbo ideal para todas as situações e esta cor linda dispensa comentários venha conferir (IPVA 2026 integral pago) Informações complementares: Único Dono, IPVA Pago, Licenciado, Revisado No Agenda Do Carro",244,True,11,"<p> len=244 kws=['dono', 'único', 'revisa', 'revisado', 'ipva', 'impecável']; total_aprovados=1",2026-05-13T02:00:00.595977
56819273,,0,False,10,"nenhum <p> passou (10 candidatos avaliados); primeiras rejeicoes: ['len=103 rejeitado pai_class=hidemessage', 'len=125 rejeitado pai_class=hidemessage', 'len=115 rejeitado pai_class=modal']",2026-05-13T02:00:04.143150
56706139,,0,False,10,"nenhum <p> passou (10 candidatos avaliados); primeiras rejeicoes: ['len=103 rejeitado pai_class=hidemessage', 'len=125 rejeitado pai_class=hidemessage', 'len=115 rejeitado pai_class=modal']",2026-05-13T02:00:09.145268
56674249,"IPVA 2026 PAGO. GARANTIA FABRICA - CONSULTE CONDIÇÕES NA LOJA. REVISOES REALIZADAS NA VW. MAIORES DETALHES E INFORMAÇÕES EM: WWW.GRUPOMICHELIN.COM.BR Colocamo-nos no direito de possíveis erros de digitação. Informações complementares: Único Dono, Garantia de Fábrica, IPVA Pago, Licenciado, Revisões Realizadas",310,True,12,"<p> len=310 kws=['dono', 'único', 'garantia', 'ipva', 'consulte']; total_aprovados=1",2026-05-13T02:00:13.602157
57183220,,0,False,10,"nenhum <p> passou (10 candidatos avaliados); primeiras rejeicoes: ['len=103 rejeitado pai_class=hidemessage', 'len=125 rejeitado pai_class=hidemessage', 'len=115 rejeitado pai_class=modal']",2026-05-13T02:00:16.602740
57487899,,0,False,9,"nenhum <p> passou (9 candidatos avaliados); primeiras rejeicoes: ['len=103 rejeitado pai_class=hidemessage', 'len=125 rejeitado pai_class=hidemessage', 'len=115 rejeitado pai_class=modal']",2026-05-13T02:00:20.314659
