id_anuncio,_falhou,descricao_livre,descricao_livre_len,blindado,has_ar_meta,has_sensor_meta,has_multimidia_meta,has_teto_solar_meta,has_camera_re_meta,atributos_extra_n
57494938,False,,0,False,False,False,False,False,False,0
57494916,False,,0,False,False,False,False,False,False,0
57494815,False,,0,False,False,False,False,False,False,0
56767757,False,"Se você está buscando um novo carro, não se arrisque e compre na Localiza Seminovos: carros com 360 itens verificados, garantia e procedência. Aqui você encontra a maior variedade de modelos do mercado, condições únicas de financiamento, entrada facilitada em até 10 vezes sem juros, carros revisados e com garantia de quilometragem real. Viabilizamos a troca do seu carro usado e entregamos seu novo carro na segurança de sua casa! Agende já seu atendimento.",459,False,True,True,False,False,False,5
56767630,False,,0,False,True,True,True,False,False,3
56767704,False,"Se você está buscando um novo carro, não se arrisque e compre na Localiza Seminovos: carros com 360 itens verificados, garantia e procedência. Aqui você encontra a maior variedade de modelos do mercado, condições únicas de financiamento, entrada facilitada em até 10 vezes sem juros, carros revisados e com garantia de quilometragem real. Viabilizamos a troca do seu carro usado e entregamos seu novo carro na segurança de sua casa! Agende já seu atendimento.",459,False,True,False,False,False,False,5
56852356,False,"Fale com a Makine Motors (19) 3299-5447 (19) 99828-0483 (19) 97411-5616 __ Laudo cautelar 100% aprovado. Documento ok. Ótimas taxas de financiamento; Aprovação de crédito imediata; A Makine Motors te convida a conhecer esse carro na nossa loja, será uma satisfação recebê-lo; Reservamo-nos o direito de possíveis erros de digitação e preços sujeitos a alteração sem prévio aviso. Valor a vista, caso troca consulte nossos vendedores",432,False,True,False,False,False,False,3
56882478,False,,0,False,False,False,False,False,False,0
57393461,False,,0,False,True,False,True,False,False,4
57393474,False,,0,False,False,False,True,False,False,5
57245737,False,"🚗 Hyundai HB20 Comfort Plus 1.0 2016/2016 – 127.000 km – Completo 📍 JP Veículos – Vila Rami, Jundiaí/SP 🚘 Descrição: Hyundai HB20 Comfort Plus 1.0, hatch moderno, econômico e muito procurado no mercado. Equipado com motor 1.0, oferece excelente consumo e baixo custo de manutenção, ideal para o dia a dia. Veículo com 127.000 km, bem conservado. Destaque para versão completa e laudo cautelar aprovado. Carro pronto para rodar. ✅ Motor 1.0 ✅ 127.000 km ✅ Câmbio manual ✅ Versão Comfort Plus ✅ Completo ✅ Air Bag + ABS ✅ Direção hidráulica ✅ Vidros e travas elétricas ✅ Excelente estado geral ✅ Cautelar aprovado (Super Visão) 💰 Financiamos até 48x ou 60x 💳 Parcelamos no cartão até 18x ou 24x 🔁 Aceitamos seu carro como parte de pagamento 📍 JP Veículos – Rua Cica, 992, Vila Rami – Jundiaí/SP 📞 Chame no direct ou WhatsApp para mais informações e fotos",852,False,True,False,False,False,False,12
56386514,False,"Oferta! Todas as revisoes feitas, ultima com 27 mil km, único dono! Informações complementares: Único Dono, Licenciado",118,False,True,True,True,False,False,11
56904062,False,"Garantia de Fábrica, Laudo Cautelar Aprovado, Todas as Revisões Feitas em Concessionária, Acompanha Manual e Chave Reserva - Somos a Leme Veículos, Uma empresa Familiar, Localizada em Leme/SP. Qualidade, transparência e honestidade são as chaves principais de nosso sucesso. Veículos revisados com total procedência e garantia. Trabalhamos com 0km e Multimarcas de todos os segmentos, avaliamos seu veículo na negociação - Reservamo-nos ao direito de corrigir eventuais erros de digitação e/ou publicação. Clientes de outras cidades, favor comunicar sua visita com antecedência para sua melhor comodidade.",605,False,True,False,True,False,False,17
56896284,False,"Praça Veículos a mais de 30 anos no mercado de semi-novos em Bragança Paulista, Atibaia e região, revisados com garantia e procedência que você só encontra aqui. Acesse www.pracaveiculos.com.br e confira nosso estoque Perguntas e propostas deveram ser envias através dos canais de relacionamento ou entre em contato pelo (11)94746-4125 com nossos consultores de Vendas Web. Preço à vista ou através de financiamento, em caso de troca favor consultar condições. A Praça Veículos se reserva ao direito de corrigir eventuais erros de publicação deste anúncio.",556,False,True,False,False,False,False,11
56503516,False,Carro revisado e com garantia mecânica. Pericia aprovada. Parcelamos a entrada no cartão de crédito em até 24 vezes Trabalhamos com as principais financeiras. Whatsapp 13-991983627 A Baratopaka Veiculos se reserva ao direito de corrigir eventuais erros na digitação. Condições sujeita a alteração sem prévio aviso.,314,False,True,False,False,False,False,1
56736509,False,"Auto Classe Multimarcas, desde 2016 realizando sonhos de nossos clientes, Vasto conhecimento na área de veículos, com uma equipe pronta para responder todas suas dúvidas! Todos nossos carros tem Laudo Cautelar aprovado, financiamento rápido e sem burocracia. VENHA VOCÊ TAMBÉM PARA AUTO CLASSE MULTIMARCAS!!",307,False,False,False,False,False,False,0
57519166,False,,0,False,True,False,False,False,False,3
56889967,False,"Se você está buscando um novo carro, não se arrisque e compre na Localiza Seminovos: carros com 360 itens verificados, garantia e procedência. Aqui você encontra a maior variedade de modelos do mercado, condições únicas de financiamento, entrada facilitada em até 10 vezes sem juros, carros revisados e com garantia de quilometragem real. Viabilizamos a troca do seu carro usado e entregamos seu novo carro na segurança de sua casa! Agende já seu atendimento.",459,False,True,False,False,False,False,3
57267382,False,,0,False,True,False,False,False,False,3
57267350,False,,0,False,True,False,False,False,False,3
57267469,False,"Se você está sonhando em trocar de carro, agora você está na direção certa! O seminovo mais novo do Brasil está na Localiza Seminovos, onde você encontra a maior variedade de modelos do mercado e muitas vantagens, como condições únicas de financiamento, entrada facilitada em até 10 vezes sem juros, carros revisados e com garantia de quilometragem real, viabilizamos a troca do seu carro usado e entregamos seu novo carro na segurança de sua casa! Agende já seu atendimento!",475,False,True,False,False,False,False,3
57267433,False,,0,False,True,False,False,False,False,3
57267450,False,"Se você está buscando um novo carro, não se arrisque e compre na Localiza Seminovos: carros com 360 itens verificados, garantia e procedência. Aqui você encontra a maior variedade de modelos do mercado, condições únicas de financiamento, entrada facilitada em até 10 vezes sem juros, carros revisados e com garantia de quilometragem real. Viabilizamos a troca do seu carro usado e entregamos seu novo carro na segurança de sua casa! Agende já seu atendimento.",459,False,True,False,False,False,False,3
56890137,False,,0,False,True,False,False,False,False,4
57485408,False,,0,False,False,False,False,False,False,0
57485660,False,,0,False,False,False,False,False,False,0
56890146,False,"Se você está buscando um novo carro, não se arrisque e compre na Localiza Seminovos: carros com 360 itens verificados, garantia e procedência. Aqui você encontra a maior variedade de modelos do mercado, condições únicas de financiamento, entrada facilitada em até 10 vezes sem juros, carros revisados e com garantia de quilometragem real. Viabilizamos a troca do seu carro usado e entregamos seu novo carro na segurança de sua casa! Agende já seu atendimento.",459,False,True,True,False,False,False,7
56816291,False,,0,False,True,False,False,False,False,9
56854487,False,"Com a BWCAR, você tem este veículo com LAUDO CAUTELAR APROVADO. Na BWCAR, garantimos um processo de financiamento rápido e descomplicado, faça uma simulação e obtenha aprovação online em minutos, além disso, todo nosso estoque passa por revisão e vai com garantia para sua tranquilidade, aceitamos seu usado na troca e oferecemos parcelamento no cartão em até 18 x (sujeito a juros da operadora).?",397,False,True,True,True,False,False,16
56859402,False,,0,False,True,False,False,False,False,5
56975014,False,,0,False,True,False,False,False,False,0
56868042,False,,0,False,True,False,False,False,False,3
56818064,False,"HYUNDAI HB20 SENSE 1.0 FLEX MANUAL 2021 REVISADO BAIXO KM PERICIA CAUTELAR APROVADA 100% PREÇO R$ 61.900,00",107,False,True,False,True,False,False,5
56857618,False,,0,False,True,False,True,False,False,12
57223184,False,,0,False,True,False,False,False,False,7
56743402,False,,0,False,True,False,False,False,False,6
56738182,False,,0,False,True,False,False,False,False,3
57492270,False,,0,False,False,False,False,False,False,0
57492232,False,,0,False,False,False,False,False,False,0
57492219,False,,0,False,False,False,False,False,False,0
57491562,False,,0,False,False,False,False,False,False,0
57492140,False,,0,False,False,False,False,False,False,0
57491523,False,,0,False,False,False,False,False,False,0
57492152,False,,0,False,False,False,False,False,False,0
57492252,False,,0,False,False,False,False,False,False,0
57516451,False,,0,False,False,False,False,False,False,0
57492079,False,,0,False,False,False,False,False,False,0
57492057,False,,0,False,False,False,False,False,False,0
57514983,False,,0,False,True,True,False,False,False,6
57492142,False,,0,False,True,False,False,False,False,5
57491409,False,,0,False,True,True,False,False,False,7
56755686,False,"LAUDO CAUTELAR APROVADO** Veículos em ótimo estado de conservação com procedência , garantia e periciados. Aceitamos cartões de crédito em até 18x (juros administradora) Parceria com todos os bancos disponíveis no mercado. Financiamos em até 60 meses . Valor apenas para pagto à vista ou financiado , sem carro na troca ! IPVA Pago. Licenciado.",344,False,True,False,False,False,False,16
56914018,False,"A West Car Multimarcas está no mercado desde dezembro de 2018, com muita transparência e honestidade. Atendimento de qualidade você encontra aqui na West Car. Se procura um modelo e versão específico, e deseja fazer uma excelente negociação, venha até nossa loja que com certeza encontrará o que procura. A West Car Multimarcas vende, compra, troca e financia. Temos carros para motoristas de aplicativo, 100% financiado, autônomos e sem CNH. Trabalhamos com financiamentos para clientes de baixo score. Fazemos a melhor avaliação do seu usado; Parcelamos sua entrada em até 12x no cartão; Nós faremos o possível para ajudar você cliente a realizar seu sonho do carro novo.",673,False,False,False,False,False,False,0
56579852,False,,0,False,True,False,False,False,False,4
57478479,False,,0,False,False,False,False,False,False,0
57478469,False,,0,False,False,False,False,False,False,0
57495809,False,,0,False,False,False,False,False,False,0
57487255,False,,0,False,True,False,False,False,False,4
57487237,False,,0,False,False,False,False,False,False,0
57478274,False,,0,False,False,False,False,False,False,0
57478332,False,,0,False,False,False,False,False,False,0
57478264,False,,0,False,False,False,False,False,False,0
57478325,False,,0,False,False,False,False,False,False,0
57505251,False,,0,False,True,False,False,False,False,4
57487261,False,,0,False,False,False,False,False,False,0
57487281,False,,0,False,False,False,False,False,False,0
57487239,False,,0,False,True,False,False,False,False,4
57487291,False,,0,False,True,True,False,False,False,6
57478565,False,,0,False,False,False,False,False,False,0
56736488,False,,0,False,True,False,True,False,False,11
57019742,False,"Hyundai HB20 Comfort 2024/2025 Prata – Único dono Veículo em excelente estado de conservação, muito bem cuidado, com apenas 45.000 km rodados e único dono. Carro moderno, econômico e ideal para o dia a dia. Opcionais e equipamentos: * Direção elétrica * Ar-condicionado * Vidros elétricos nas 4 portas * Travas elétricas * Central multimídia com tela touchscreen * Conectividade Android Auto e Apple CarPlay * Sistema de som com Bluetooth/USB * Computador de bordo * Volante multifuncional * Controle de estabilidade e tração * Assistente de partida em rampa * Airbags frontais e laterais * Freios ABS * Câmera de ré * Sensores de estacionamento * Rodas aro 15 Carro confortável, econômico e confiável, pronto para rodar sem necessidade de qualquer investimento. Excelente oportunidade para quem busca um veículo novo, com procedência e ótimo custo-benefício. Entre em contato para mais informações.",899,False,True,True,True,False,True,14
57487644,False,,0,False,False,False,False,False,False,0
57486807,False,,0,False,False,False,False,False,False,0
57487669,False,,0,False,False,False,False,False,False,0
57486882,False,,0,False,False,False,False,False,False,0
57484854,False,,0,False,False,False,False,False,False,0
57487503,False,,0,False,False,False,False,False,False,0
57484853,False,,0,False,True,True,False,False,False,6
57477304,False,,0,False,False,False,False,False,False,0
56399436,False,,0,False,True,True,False,False,False,9
57487699,False,,0,False,False,False,False,False,False,0
56904262,False,"IPVA 2026 Grátis Destacando-se pelo equilíbrio entre custo-benefício, tecnologia e confiabilidade. A versão Comfort Plus adiciona itens essenciais de conforto e segurança sobre a versão de entrada. Central Multimídia: Tela de 8 polegadas com conexão sem fio para Apple CarPlay e Android Auto. Câmera de ré: Facilita manobras de estacionamento. Sensor crepuscular: Acendimento automático dos faróis. Vidros e Retrovisores: Vidros elétricos nas quatro portas e retrovisores com ajuste elétrico. Conectividade: Entradas USB, USB-C e tomada 12V. Consulte Condição de Financiamento e Avaliação no seu usado, aceitamos sua moto de baixa cc na troca sujeito a avaliação. Nos reservamos o direito de possíveis erros de digitação. Markin Veículos conectando você ao carro do seus Sonhos.",778,False,True,False,True,False,True,13
57477444,False,,0,False,False,False,False,False,False,0
56628306,False,,0,False,True,False,False,False,False,3
57486006,False,,0,False,False,False,False,False,False,0
57477536,False,,0,False,False,False,False,False,False,0
57490265,False,,0,False,False,False,False,False,False,0
57485952,False,,0,False,True,False,False,False,False,4
57481523,False,,0,False,False,False,False,False,False,0
57160900,False,"CÉLIO AUTOMÓVEIS - Qualidade, Tradição e Segurança - Há mais de 31 anos comercializando veículos de procedência e qualidade! Veiculo de procedência, com cautelar aprovada, manual, chave reserva e documentação em ordem. CHAME AGORA com um de nossos especialistas pelo WhatsApp, simulamos financiamento, avaliamos carro na troca, venha para a Célio Automóveis! Nos reservamos no direito de corrigir eventuais erros no anúncio, bem como o preço em questão",452,False,True,False,False,False,False,0
56371947,False,,0,False,True,False,False,False,False,10
57215692,False,"Preço para venda à vista ou financiamento, consulte -nos em caso de troca. Reservamo-nos no direito de corrigir eventuais erros de digitação",140,False,False,False,False,False,False,0
56813920,False,"Preço para venda à vista ou financiamento, consulte -nos em caso de troca. Reservamo-nos no direito de corrigir eventuais erros de digitação",140,False,False,False,False,False,False,0
57440624,False,"Condição a vista ou Financiada. A Ame Seminovos é uma agência dedicada à VENDA, COMPRA, TROCA , CONSIGUINADO e FINANCIAMENTO de veículos multimarcas seminovos Nacionais e Importados, tendo a missao de estabelecer laços de confiança com nossos clientes, garantindo principalmente sua plena satisfação oferecendo preços justos e oferecer sempre qualidade em nosso atendimento. Trabalhamos com as melhores financiadoras do mercado sempre para ter uma melhor condição nas taxas de juros e aprovacao 100% de muitos creditos. Venha nos fazer uma visita conhece nosso show room e a qualidade dos nossos veiculos.",605,False,True,False,False,False,False,10
56768997,False,"No mercado de compra e venda de automóveis há mais 30, a Souzautos está localizada em uma das principais avenidas de entrada em Americana/SP Desde 1996 instalada em sua sede própria, a Souzautos trabalha com veículos novos e seminovos, nacionais e importados de todas as marcas, além da consignação e um sistema nacional de vendas de 0KM. Hoje contamos com uma equipe de vendedores capacitados e experientes para transformar seu sonho em um negócio seguro e duradouro. Nossa longa data no mercado nos fez ser conhecido e respeitado em toda região metropolitana de Campinas onde prezamos em fazer o melhor para os nossos clientes, garantindo a qualidade e a procedência de todos os veículos que vendemos com toda a garantia necessária. Junto aos melhores bancos e financeiras, oferecemos as melhores taxas de financiamento existente no mercado.",843,False,True,False,False,False,False,12
56921297,False,"A Unimais Veículos tem sido a referência em excelência e confiança no mercado de veículos em Campinas e Hortolândia. Com quatro lojas estrategicamente localizadas, sendo três em Campinas e uma em Hortolândia, oferecemos uma experiência única para nossos clientes. Nosso Compromisso: Variedade Excepcional: Com mais de 400 carros em estoque, nossa seleção abrange desde modelos clássicos até os mais recentes lançamentos. Encontrar o veículo perfeito é a nossa missão. 20 Anos de Expertise: Ao longo de duas décadas, cultivamos uma expertise inigualável no setor automotivo. Nossa equipe dedicada está pronta para oferecer orientação e suporte em cada passo do processo de compra. Proximidade e Comodidade: Com três lojas em Campinas e uma em Hortolândia, estamos sempre próximos para atender às suas necessidades. Visite-nos e descubra por que somos a escolha confiável de tantos clientes satisfeitos. Na Unimais Veículos, não vendemos apenas carros; entregamos sonhos sobre quatro rodas. Explore nosso estoque online ou visite uma de nossas lojas para começar sua jornada automotiva conosco. Seja bem-vindo à Unimais Veículos, onde sua satisfação é nossa prioridade.",1167,False,True,False,False,False,False,9
56749751,False,"A Unimais Veículos tem sido a referência em excelência e confiança no mercado de veículos em Campinas e Hortolândia. Com quatro lojas estrategicamente localizadas, sendo três em Campinas e uma em Hortolândia, oferecemos uma experiência única para nossos clientes. Nosso Compromisso: Variedade Excepcional: Com mais de 400 carros em estoque, nossa seleção abrange desde modelos clássicos até os mais recentes lançamentos. Encontrar o veículo perfeito é a nossa missão. 20 Anos de Expertise: Ao longo de duas décadas, cultivamos uma expertise inigualável no setor automotivo. Nossa equipe dedicada está pronta para oferecer orientação e suporte em cada passo do processo de compra. Proximidade e Comodidade: Com três lojas em Campinas e uma em Hortolândia, estamos sempre próximos para atender às suas necessidades. Visite-nos e descubra por que somos a escolha confiável de tantos clientes satisfeitos. Na Unimais Veículos, não vendemos apenas carros; entregamos sonhos sobre quatro rodas. Explore nosso estoque online ou visite uma de nossas lojas para começar sua jornada automotiva conosco. Seja bem-vindo à Unimais Veículos, onde sua satisfação é nossa prioridade.",1167,False,True,False,False,False,False,6
56897618,False,"A Unimais Veículos tem sido a referência em excelência e confiança no mercado de veículos em Campinas e Hortolândia. Com quatro lojas estrategicamente localizadas, sendo três em Campinas e uma em Hortolândia, oferecemos uma experiência única para nossos clientes. Nosso Compromisso: Variedade Excepcional: Com mais de 400 carros em estoque, nossa seleção abrange desde modelos clássicos até os mais recentes lançamentos. Encontrar o veículo perfeito é a nossa missão. 20 Anos de Expertise: Ao longo de duas décadas, cultivamos uma expertise inigualável no setor automotivo. Nossa equipe dedicada está pronta para oferecer orientação e suporte em cada passo do processo de compra. Proximidade e Comodidade: Com três lojas em Campinas e uma em Hortolândia, estamos sempre próximos para atender às suas necessidades. Visite-nos e descubra por que somos a escolha confiável de tantos clientes satisfeitos. Na Unimais Veículos, não vendemos apenas carros; entregamos sonhos sobre quatro rodas. Explore nosso estoque online ou visite uma de nossas lojas para começar sua jornada automotiva conosco. Seja bem-vindo à Unimais Veículos, onde sua satisfação é nossa prioridade.",1167,False,True,False,False,False,False,6
56897627,False,"A Unimais Veículos tem sido a referência em excelência e confiança no mercado de veículos em Campinas e Hortolândia. Com quatro lojas estrategicamente localizadas, sendo três em Campinas e uma em Hortolândia, oferecemos uma experiência única para nossos clientes. Nosso Compromisso: Variedade Excepcional: Com mais de 400 carros em estoque, nossa seleção abrange desde modelos clássicos até os mais recentes lançamentos. Encontrar o veículo perfeito é a nossa missão. 20 Anos de Expertise: Ao longo de duas décadas, cultivamos uma expertise inigualável no setor automotivo. Nossa equipe dedicada está pronta para oferecer orientação e suporte em cada passo do processo de compra. Proximidade e Comodidade: Com três lojas em Campinas e uma em Hortolândia, estamos sempre próximos para atender às suas necessidades. Visite-nos e descubra por que somos a escolha confiável de tantos clientes satisfeitos. Na Unimais Veículos, não vendemos apenas carros; entregamos sonhos sobre quatro rodas. Explore nosso estoque online ou visite uma de nossas lojas para começar sua jornada automotiva conosco. Seja bem-vindo à Unimais Veículos, onde sua satisfação é nossa prioridade.",1167,False,True,True,True,False,False,12
56972497,False,"A Unimais Veículos tem sido a referência em excelência e confiança no mercado de veículos em Campinas e Hortolândia. Com quatro lojas estrategicamente localizadas, sendo três em Campinas e uma em Hortolândia, oferecemos uma experiência única para nossos clientes. Nosso Compromisso: Variedade Excepcional: Com mais de 400 carros em estoque, nossa seleção abrange desde modelos clássicos até os mais recentes lançamentos. Encontrar o veículo perfeito é a nossa missão. 20 Anos de Expertise: Ao longo de duas décadas, cultivamos uma expertise inigualável no setor automotivo. Nossa equipe dedicada está pronta para oferecer orientação e suporte em cada passo do processo de compra. Proximidade e Comodidade: Com três lojas em Campinas e uma em Hortolândia, estamos sempre próximos para atender às suas necessidades. Visite-nos e descubra por que somos a escolha confiável de tantos clientes satisfeitos. Na Unimais Veículos, não vendemos apenas carros; entregamos sonhos sobre quatro rodas. Explore nosso estoque online ou visite uma de nossas lojas para começar sua jornada automotiva conosco. Seja bem-vindo à Unimais Veículos, onde sua satisfação é nossa prioridade.",1167,False,True,False,True,False,False,11
56359039,False,,0,False,True,True,True,False,False,20
57041421,False,"OPORTUNIDADE ABAIXO DA TABELA FIPE Este Hyundai HB20 Comfort Turbo 2024 entrega a união ideal entre performance dinâmica e tecnologia de ponta, proporcionando máximo conforto e eficiência em cada trajeto. Único dono, Laudo Cautelar 100% aprovado, Entrada Facilitada, Financiamento na loja sem custo de assessoria. Preço promocional para venda rápida.",350,False,True,True,False,False,False,12
57099173,False,"OPORTUNIDADE ABAIXO DA TABELA FIPE Este Hyundai HB20 Comfort Turbo 2024 entrega a união ideal entre performance dinâmica e tecnologia de ponta, proporcionando máximo conforto e eficiência em cada trajeto. Único dono, Laudo Cautelar 100% aprovado, Entrada Facilitada, Financiamento na loja sem custo de assessoria. Preço promocional para venda rápida.",350,False,True,True,False,False,False,11
57041503,False,"OPORTUNIDADE ABAIXO DA TABELA FIPE Este Hyundai HB20 Comfort Turbo 2024 entrega a união ideal entre performance dinâmica e tecnologia de ponta, proporcionando máximo conforto e eficiência em cada trajeto. Único dono, Laudo Cautelar 100% aprovado, Entrada Facilitada, Financiamento na loja sem custo de assessoria. Preço promocional para venda rápida.",350,False,True,True,False,False,False,12
57230950,False,,0,False,True,False,False,False,False,8
56692004,False,"HB20 Comf./C.Plus/C.Style 1.0 Flex 12V 2012/2013 **TJONES MOTORS** Aqui você encontra seminovos com qualidade, Garantia e cautelar 100% aprovado. Financiamos em até 60x com as melhores TAXAS do mercado, parcelamos sua entrada em até 21x nos cartões de credito, pegamos seu usado na troca com a melhor avaliação do mercado. NÂO PERCA TEMPO E ENTRE EM CONTATO COM UM DE NOSSOS CONSULTORES. Rua: Domício Pacheco e silva 1087 Jd campos eliseos Campinas-sp",451,False,True,False,False,False,False,12
56818017,False,"Trata-se de um carro muito bem conservado, completo e periciado!! Vale muito a pena conferir!! Temos excelentes condições de pagamento!! Vamos fazer contato para mais informações!! Desde já agradecemos sua atenção e preferência, nos colocamos à disposição para maiores esclarecimentos pessoalmente ou nos tels.: (12) 3322-7411 // Whatsapp (12) 98196-3587. Acesse nosso site: www.stopcarsatelite.com.br Informações complementares: Único Dono, IPVA Pago, Revisões Realizadas",472,False,True,True,True,False,False,11
57164132,False,@automarketveiculos Concessionária de veículos recreativos e Revenda de veículos! Melhores veículos da região! Veículos periciados! Troca e financia! (12)3122-2004 (12)97403-7520 www.automarketveiculos.com.br https://www.facebook.com/people/Automarket-Veiculos/pfbid02y8YYnnyCUvhxTDTvUdeCLVGyobVnTpTWxu6wYkS9QLzBHFfaQtksxWUP2YWHF6jxl/,334,False,True,False,True,False,False,13
57485492,False,,0,False,False,False,False,False,False,0
57495864,False,,0,False,False,False,False,False,False,0
57491493,False,,0,False,False,False,False,False,False,0
57485321,False,,0,False,False,False,False,False,False,0
57359672,False,"Se você está buscando um novo carro, não se arrisque e compre na Localiza Seminovos: carros com 360 itens verificados, garantia e procedência. Aqui você encontra a maior variedade de modelos do mercado, condições únicas de financiamento, entrada facilitada em até 10 vezes sem juros, carros revisados e com garantia de quilometragem real. Viabilizamos a troca do seu carro usado e entregamos seu novo carro na segurança de sua casa! Agende já seu atendimento.",459,False,True,False,False,False,False,5
56752485,False,"HYUNDAI HB20 UNIQUE 1.0 FLEX 12V MEC 2019! CARRO IMPECÁVEL, MUITO BONITO! ENTRADA FACILITADA EM ATÉ 12X NO CARTÃO DE CRÉDITO! ÓTIMAS TAXAS PARA FINANCIAMENTO. NÓS RESERVAMOS O DIREITO DE CORRIGIR POSSÍVEIS ERROS NA PUBLICAÇÃO.",226,False,True,False,False,False,False,7
57185377,False,"Em 1995 foi criado na cidade de Campinas um novo conceito em revenda de automóveis Zero Km e semi-novos. Onde o nosso método de trabalho é sempre voltado a você cliente e amigo, garantindo tranqüilidade, conforto, qualidade e principalmente a satisfação em adquirir um automóvel em nossa loja. o nosso diferencial foi e continua sendo o compromisso com a transparência. Sempre focando as necessidades, desejos e expectativas reais de nossos clientes. Contamos com 2 lojas uma em Campinas e outra em Hortolandia. Veja os endereços e os telefones das 2 unidades em nosso site www.neriveiculos.com.br Financiamento com as melhores taxas do mercado. Melhor avaliação do seu carro. Cobrimos qualquer oferta da concorrência, preço e parcelas, se o veículo da troca tiver a mesma qualidade e o valor do financiamento for o mesmo. Venha nos conhecer e tomar um café com a gente, não feche nenhum negócio antes de entrar em contato com a equipe da Neri Veículos.",953,False,False,False,False,False,False,0
57186275,False,"Em 1995 foi criado na cidade de Campinas um novo conceito em revenda de automóveis Zero Km e semi-novos. Onde o nosso método de trabalho é sempre voltado a você cliente e amigo, garantindo tranqüilidade, conforto, qualidade e principalmente a satisfação em adquirir um automóvel em nossa loja. o nosso diferencial foi e continua sendo o compromisso com a transparência. Sempre focando as necessidades, desejos e expectativas reais de nossos clientes. Contamos com 2 lojas uma em Campinas e outra em Hortolandia. Veja os endereços e os telefones das 2 unidades em nosso site www.neriveiculos.com.br Financiamento com as melhores taxas do mercado. Melhor avaliação do seu carro. Cobrimos qualquer oferta da concorrência, preço e parcelas, se o veículo da troca tiver a mesma qualidade e o valor do financiamento for o mesmo. Venha nos conhecer e tomar um café com a gente, não feche nenhum negócio antes de entrar em contato com a equipe da Neri Veículos.",953,False,False,False,False,False,False,0
56648400,False,"Em 1995 foi criado na cidade de Campinas um novo conceito em revenda de automóveis Zero Km e semi-novos. Onde o nosso método de trabalho é sempre voltado a você cliente e amigo, garantindo tranqüilidade, conforto, qualidade e principalmente a satisfação em adquirir um automóvel em nossa loja. o nosso diferencial foi e continua sendo o compromisso com a transparência. Sempre focando as necessidades, desejos e expectativas reais de nossos clientes. Contamos com 2 lojas uma em Campinas e outra em Hortolandia. Veja os endereços e os telefones das 2 unidades em nosso site www.neriveiculos.com.br Financiamento com as melhores taxas do mercado. Melhor avaliação do seu carro. Cobrimos qualquer oferta da concorrência, preço e parcelas, se o veículo da troca tiver a mesma qualidade e o valor do financiamento for o mesmo. Venha nos conhecer e tomar um café com a gente, não feche nenhum negócio antes de entrar em contato com a equipe da Neri Veículos.",953,False,False,False,False,False,False,0
56403969,False,"Uma Loja com mais de 29 Anos de Tradição!!! Veí­culos Revisados, Cautelar Aprovada e com Certificado de Garantia!!! Atendimento Personalizado, Ótima Avaliação de seu Usado, Troca com Troco, Excelentes Taxas de Financiamentos, Confira!! Thijuca Veí­culos, Além do que se vê!",273,False,True,False,True,False,False,11
57469136,False,"Estamos localizados em Cosmópolis há 15 anos, com respeito ao nossos clientes, com transparência, com produtos de mais alta qualidade e procedência, com uma equipe, muito bem treinada, e com um ótimo atendimento e buscando alcançar sempre o melhor para todos nossos clientes e amigos, Trabalhamos com carros semi-novo expostos na loja, e veículos 0km, a pronta entrega, com as melhores taxas de financiamento do mercado, e garantimos nossos veículos, com a garantia de motor e cambio, estamos sempre a disposição para atende- los 19-38124701 ou 19-97415-7767",558,False,True,True,False,False,False,7
56774315,False,,0,False,False,False,False,False,False,0
56631424,False,,0,False,False,False,False,False,False,0
56878344,False,hb20 1.6 Comfort Automatico 2019 74 mil quilometros ipva 2026 pago todo revisado manual e chave reserva cautelar aprovado para troca consulte,141,False,True,False,False,False,False,5
57354806,False,,0,False,True,False,False,False,False,9
56670923,False,,0,False,False,False,False,False,False,0
57280710,False,"Codive Chevrolet em Valinhos, Vinhedo e Campinas oferecendo o melhor para você na compra do seu seminovo multimarca ou Chevrolet 0km. Trabalhamos com financiamento em vários bancos buscando as melhores taxas e prazos para nossos clientes, e também aceitamos seu veículo na troca mediante avaliação. Seminovos com garantia de 03 meses, procedência, laudo de vistoria, revisados e com as melhores taxas. Venha tomar um café conosco, fazer um test drive e escolher seu próximo carro. NOS RESERVAMOS O DIREITO A POSSIVEIS ERROS DE DIGITAÇÃO E IMAGEM. #codive #grupohazul #gm #seminovos #revisados #estoque #multimarca",613,False,True,False,False,False,False,3
57354040,False,,0,False,False,False,False,False,False,0
56798280,False,,0,False,True,False,False,False,False,10
56639223,False,,0,False,False,False,False,False,False,0
56450516,False,"A mais de 30 anos vendendo com confianca, garantia e credibilidade para nossos clientes. A sua melhor loja no Guarujá, seja nosso cliente. Veículos OKM pronta entrega, consulte-nos.",181,False,True,False,True,False,False,11
